SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,REPORT_DATE,DATE_TYPE_CODE,FISCAL_YEAR,STD_ITEM_CODE,STD_ITEM_NAME,AMOUNT,STD_REPORT_DATE
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,004015999,总资产减流动负债,7291346919.84,2018-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,004016999,总资产减总负债合计,6007821818.94,2018-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,004020001,长期贷款,148917641.4,2018-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,004020003,递延税项负债,1134607459.5,2018-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,004020005,融资租赁负债(非流动),,2018-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,004020999,非流动负债合计,1283525100.9,2018-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,004025999,总负债,3423093969.78,2018-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,004027999,少数股东权益,167999226.12,2018-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,004028999,净资产,6007821818.94,2018-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,004030001,股本,2046516674.76,2018-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,004030002,储备,3793305918.06,2018-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,004030999,股东权益,5839822592.82,2018-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,004036999,总权益,6007821818.94,2018-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,004037999,总权益及非流动负债,7291346919.84,2018-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2019-06-30 00:00:00,001,6-30,004039999,总权益及总负债,9430915788.72,2018-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,004001002,物业厂房及设备,31446786.9,2017-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,004001003,投资物业,5982280968.7,2017-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,004001009,递延税项资产,10918988.1,2017-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,004001031,其他金融资产(非流动),141749559.9,2017-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,004001997,非流动资产其他项目,800945.0,2017-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,004001999,非流动资产合计,6167197248.6,2017-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,004002002,发展中及待售物业,1681374938.7,2017-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,004002003,应收帐款,37476638.1,2017-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,004002010,现金及等价物,610422948.2,2017-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,004002013,指定以公允价值记账之金融资产(流动),6009616.8,2017-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,004002022,其他金融资产(流动),,2017-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,004002999,流动资产合计,2335284141.8,2017-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,004009999,总资产,8502481390.4,2017-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,004011003,应付税项,359662244.5,2017-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,004011005,应付关联方款项(流动),203559750.2,2017-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,004011008,其他应付款及应计费用,290860225.9,2017-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,004011010,短期贷款,1014600029.6,2017-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,004011024,合同负债,,2017-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,004011999,流动负债合计,1868682250.2,2017-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,004013999,净流动资产,466601891.6,2017-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,004015999,总资产减流动负债,6633799140.2,2017-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,004016999,总资产减总负债合计,5515921889.9,2017-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,004020001,长期贷款,116908461.5,2017-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,004020003,递延税项负债,1000968788.8,2017-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,004020999,非流动负债合计,1117877250.3,2017-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,004025999,总负债,2986559500.5,2017-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,004027999,少数股东权益,136774426.8,2017-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,004028999,净资产,5515921889.9,2017-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,004030001,股本,1872751893.9,2017-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,004030002,储备,3506395569.2,2017-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,004030999,股东权益,5379147463.1,2017-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,004036999,总权益,5515921889.9,2017-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,004037999,总权益及非流动负债,6633799140.2,2017-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2018-06-30 00:00:00,001,6-30,004039999,总权益及总负债,8502481390.4,2017-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,004001002,物业厂房及设备,27078236.08,2016-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,004001003,投资物业,4899281683.68,2016-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,004001009,递延税项资产,10182437.44,2016-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,004001031,其他金融资产(非流动),115220719.6,2016-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,004001997,非流动资产其他项目,824524.0,2016-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,004001999,非流动资产合计,5052587600.8,2016-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,004002002,发展中及待售物业,1817053878.16,2016-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,004002003,应收帐款,26229410.32,2016-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,004002007,预缴及应收税项,59018.56,2016-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,004002010,现金及等价物,793023711.52,2016-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,004002013,指定以公允价值记账之金融资产(流动),13142912.56,2016-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,004002999,流动资产合计,2649508931.12,2016-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,004009999,总资产,7702096531.92,2016-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,004011003,应付税项,365236358.56,2016-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,004011005,应付关联方款项(流动),209566227.36,2016-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,004011008,其他应付款及应计费用,315478504.96,2016-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,004011010,短期贷款,425099404.72,2016-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,004011999,流动负债合计,1315380495.6,2016-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,004013999,净流动资产,1334128435.52,2016-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,004015999,总资产减流动负债,6386716036.32,2016-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,004016999,总资产减总负债合计,5004169815.68,2016-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,004020001,长期贷款,720656541.92,2016-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,004020003,递延税项负债,658444036.32,2016-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,004020009,长期应付款,3445642.4,2016-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,004020999,非流动负债合计,1382546220.64,2016-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,004025999,总负债,2697926716.24,2016-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,004027999,少数股东权益,136471740.8,2016-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,004028999,净资产,5004169815.68,2016-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,004030001,股本,1779251622.56,2016-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,004030002,储备,3088446452.32,2016-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,004030999,股东权益,4867698074.88,2016-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,004036999,总权益,5004169815.68,2016-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,004037999,总权益及非流动负债,6386716036.32,2016-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2017-06-30 00:00:00,001,6-30,004039999,总权益及总负债,7702096531.92,2016-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2016-06-30 00:00:00,001,6-30,004001002,物业厂房及设备,28062234.78,2015-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2016-06-30 00:00:00,001,6-30,004001003,投资物业,4742833051.05,2015-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2016-06-30 00:00:00,001,6-30,004001009,递延税项资产,9068048.7,2015-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2016-06-30 00:00:00,001,6-30,004001031,其他金融资产(非流动),23892299.85,2015-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2016-06-30 00:00:00,001,6-30,004001997,非流动资产其他项目,811936.5,2015-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2016-06-30 00:00:00,001,6-30,004001999,非流动资产合计,4804667570.88,2015-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2016-06-30 00:00:00,001,6-30,004002002,发展中及待售物业,1990744370.85,2015-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2016-06-30 00:00:00,001,6-30,004002003,应收帐款,125402310.42,2015-12-31 00:00:00
00131.HK,00131,卓能(集团),10007411,2016-06-30 00:00:00,001,6-30,004002007,预缴及应收税项,354688.05,2015-12-31 00:00:00
