SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,REPORT_DATE,DATE_TYPE_CODE,FISCAL_YEAR,START_DATE,STD_ITEM_CODE,STD_ITEM_NAME,AMOUNT
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,2000-07-01 00:00:00,001009,加:折旧及摊销,458438.4
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,2000-07-01 00:00:00,002006,营运资本变动其他项目,-14129878.0
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,2000-07-01 00:00:00,003997,经营业务其他项目,-3895665.2
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,2000-07-01 00:00:00,003999,经营业务现金净额,-53137467.6
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,2000-07-01 00:00:00,005005,购建固定资产,13235286.4
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,2000-07-01 00:00:00,005010,收回投资所得现金,9101912.4
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,2000-07-01 00:00:00,005999,投资业务现金净额,-4133374.0
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,2000-07-01 00:00:00,007001,新增借款,8807960.0
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,2000-07-01 00:00:00,007002,偿还借款,20809070.8
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,2000-07-01 00:00:00,007006,发行股份,55863690.4
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,2000-07-01 00:00:00,007997,融资业务其他项目,42967988.0
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,2000-07-01 00:00:00,007999,融资业务现金净额,86830567.6
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,2000-07-01 00:00:00,010999,现金净额,29559726.0
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,2000-07-01 00:00:00,011001,期初现金,-43306510.8
00131.HK,00131,卓能(集团),10007411,2001-06-30 00:00:00,001,6-30,2000-07-01 00:00:00,011999,期末现金,-13746784.8
